game_title,user_review_count,critic_review_count,developer,platforms,platform_count,Avg_Rank,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Total_Sales,metascore,Difficulty_Easy,Difficulty_Just_Right,Difficulty_Simple,Difficulty_Tough,Difficulty_Unforgiving,Play Time_<_1_Hour,Play Time_>=_80_Hours,Play Time_~1_Hour,Play Time_~12_Hours,Play Time_~2_Hours,Play Time_~20_Hours,Play Time_~4_Hours,Play Time_~40_Hours,Play Time_~60_Hours,Play Time_~8_Hours,Completion_Beat_It,Completion_Conquered_It,Completion_Halfway,Completion_Played_It,Completion_Tried_It
metal gear solid: portable ops,157.0,54.0,Kojima Productions,psp,1.0,1687.0,2006,Action,Konami Digital Entertainment,0.38,0.35,0.38,0.09,1.2,87,4.04,73.53,0.55,20.77,1.1,0.27,5.33,0.8,17.6,0.27,35.73,2.13,24.8,4.0,9.07,37.99,20.77,5.36,17.52,18.35
metal gear solid: portable ops plus,26.0,19.0,Kojima Productions,psp,1.0,2946.0,2007,Action,Konami Digital Entertainment,0.26,0.01,0.26,0.17,0.7000000000000001,65,7.18,62.2,2.39,24.4,3.83,2.34,10.16,4.69,14.06,1.56,23.44,4.69,24.22,5.47,9.38,27.06,22.08,5.44,20.84,24.57
metal gear solid: the twin snakes,226.0,54.0,Silicon Knights,gamecube,1.0,4224.0,2004,Action,Konami Digital Entertainment,0.3,0.08,0.07,0.01,0.46,85,9.87,72.34,1.3,15.19,1.3,0.16,3.44,0.33,25.53,1.15,36.5,3.6,11.95,1.96,15.38,47.73,34.02,2.12,6.73,9.4
metal saga,13.0,26.0,Crea-Tech,xbox-360,1.0,14842.0,2005,Role-Playing,Success,0.01,0.01,0.0,0.0,0.02,62,5.34,64.89,0.76,18.32,10.69,11.9,32.14,1.19,3.57,0.0,7.14,0.0,11.9,32.14,0.0,32.31,12.66,9.61,22.71,22.71
metal slug 3,33.0,56.0,SNK Playmore,"xbox-360, playstation-4, xbox, nintendo-switch, playstation-vita",5.0,10447.0,2004,Shooter,Ignition Entertainment,0.08,0.02,0.0,0.0,0.1,76,2.27,17.05,3.41,64.2,13.07,5.07,6.52,18.84,7.97,18.84,15.94,10.87,4.35,0.72,10.87,49.79,29.79,4.26,10.21,5.96
metal slug 4 & 5,9.0,22.0,BrezzaSoft,"playstation-2, xbox",2.0,11885.0,2005,Shooter,SNK,0.08,0.05,0.0,0.01,0.14,69,4.76,19.05,4.76,47.62,23.81,0.0,9.09,0.0,27.27,9.09,9.09,27.27,0.0,0.0,18.18,50.0,20.45,6.82,13.64,9.09
metal slug 7,23.0,38.0,SNK Playmore,ds,1.0,8993.0,2008,Shooter,Ignition Entertainment,0.13,0.0,0.01,0.01,0.15,70,2.42,24.15,0.97,62.8,9.66,3.65,2.19,5.11,19.71,13.87,20.44,11.68,6.57,0.73,16.06,44.04,13.99,5.44,19.95,16.58
metal slug advance,17.0,32.0,Noise Factory,game-boy-advance,1.0,11352.0,2004,Shooter,Ignition Entertainment,0.06,0.02,0.0,0.0,0.08,79,1.79,22.32,0.0,61.16,14.73,2.19,1.46,3.65,18.98,10.95,22.63,15.33,5.11,0.0,19.71,35.69,23.01,11.21,19.17,10.91
metal slug anthology,19.0,38.0,Terminal Reality,"wii, playstation-4, playstation-2, psp",4.0,12658.0,2006,Shooter,Ignition Entertainment,0.1399999999999999,0.01,0.03,0.02,0.1999999999999999,73,4.65,27.91,4.19,53.49,9.77,2.11,7.04,1.41,16.2,0.0,38.73,9.15,11.27,0.7,13.38,34.5,32.75,5.25,17.0,10.5
metal slug x,117.0,9.0,SNK,"nintendo-switch, playstation",2.0,10980.0,2001,Shooter,Virgin Interactive,0.05,0.03,0.0,0.01,0.09,85,6.59,56.98,2.33,27.52,6.59,4.06,2.03,11.17,10.66,12.18,6.09,22.34,3.55,1.02,26.9,54.43,25.82,2.78,11.14,5.82
meteos,51.0,49.0,Q Entertainment,ds,1.0,6980.0,2005,Puzzle,Nintendo,0.15,0.01,0.06,0.01,0.23,88,5.91,75.0,1.36,16.82,0.91,4.8,4.8,3.2,26.4,4.0,30.4,5.6,8.0,4.8,8.0,42.05,23.5,5.3,17.67,11.48
metro 2033,437.0,83.0,4A Games,"xbox-360, pc",2.0,5261.0,2010,Shooter,THQ,0.22,0.43,0.03,0.1,0.78,77,5.26,65.58,0.28,26.88,1.99,0.39,0.78,0.39,49.81,0.19,23.74,1.17,3.89,0.78,18.87,45.6,17.41,8.51,15.83,12.66
metro: last light,3563.0,71.0,4A Games,"playstation-3, xbox-360, pc",3.0,5217.4,2014,Action,Deep Silver,0.74,0.9,0.07,0.2799999999999999,1.99,82,6.67,82.22,0.25,10.37,0.49,0.0,0.92,0.0,40.67,0.0,40.37,0.92,5.81,0.92,10.4,59.13,21.37,8.09,7.26,4.15
metroid fusion,494.0,44.0,Nintendo,game-boy-advance,1.0,1083.0,2002,Action,Nintendo,1.18,0.27,0.17,0.06,1.68,92,4.45,63.04,0.29,30.19,2.03,0.2,1.69,0.26,28.65,4.23,22.33,15.49,4.82,0.59,21.74,47.13,32.73,6.49,8.3,5.34
metroid prime,1438.0,70.0,Retro Studios,gamecube,1.0,520.0,2002,Shooter,Nintendo,1.96,0.67,0.1,0.09,2.82,97,2.21,66.68,0.19,29.01,1.9,0.17,4.62,0.17,15.83,0.23,42.17,0.81,26.0,5.26,4.74,33.04,32.63,8.61,15.49,10.23
metroid prime 2: echoes,445.0,60.0,Retro Studios,gamecube,1.0,1478.0,2004,Shooter,Nintendo,0.87,0.35,0.07,0.04,1.33,92,1.49,41.28,0.07,52.82,4.34,0.42,4.54,0.0,12.46,0.11,45.51,0.63,28.09,4.22,4.01,33.57,29.88,9.42,16.5,10.63
metroid prime 3: corruption,462.0,62.0,Retro Studios,wii,1.0,957.0,2007,Shooter,Nintendo,0.91,0.74,0.07,0.09,1.81,90,9.3,70.16,0.5,18.52,1.51,0.25,2.71,0.0,21.06,0.12,46.55,0.86,21.06,3.08,4.31,34.6,28.68,5.82,17.05,13.86
metroid prime pinball,35.0,51.0,Fuse Games Limited,ds,1.0,6603.0,2005,Misc,Nintendo,0.21,0.0,0.02,0.02,0.2499999999999999,79,6.37,56.18,5.18,28.69,3.59,0.84,0.84,7.56,26.89,10.92,14.29,16.81,3.36,1.68,16.81,25.79,20.0,8.22,30.84,15.14
metroid: other m,680.0,71.0,Team Ninja,wii,1.0,1376.0,2010,Action,Nintendo,0.87,0.31,0.13,0.1,1.41,79,15.84,63.3,3.58,16.0,1.27,0.34,1.47,0.0,33.37,1.24,35.41,2.94,6.0,1.58,17.65,32.47,32.47,6.6,13.37,15.09
metroid: zero mission,420.0,50.0,Nintendo,game-boy-advance,1.0,2476.0,2004,Adventure,Nintendo,0.6,0.22,0.0,0.01,0.83,89,8.37,73.68,0.42,16.21,1.32,0.15,1.66,1.13,29.12,4.84,17.78,19.36,3.1,0.68,22.16,54.82,32.55,3.29,5.36,3.98
miami law,4.0,14.0,Hudson Entertainment,ds,1.0,10474.0,2009,Adventure,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11,56,21.74,56.52,4.35,13.04,4.35,0.0,0.0,0.0,38.46,0.0,15.38,15.38,23.08,0.0,7.69,30.77,15.38,5.77,26.92,21.15
micro machines v4,9.0,35.0,Supersonic Software,"xbox-360, pc",2.0,16031.5,2006,Racing,Codemasters,0.02,0.0,0.0,0.0,0.02,64,11.54,65.38,3.85,11.54,7.69,0.0,9.09,0.0,9.09,0.0,36.36,0.0,36.36,9.09,0.0,27.45,5.88,15.69,31.37,19.61
microsoft flight simulator x,120.0,28.0,Microsoft Game Studios,pc,1.0,4550.0,2006,Simulation,Microsoft,0.02,0.34,0.0,0.07,0.43,80,4.0,34.0,0.0,52.0,10.0,4.76,52.38,0.0,4.76,0.0,0.0,0.0,14.29,23.81,0.0,21.05,10.53,9.65,42.98,15.79
middle-earth: shadow of mordor,2904.0,85.0,Monolith Productions,"playstation-4, xbox-one, pc",3.0,2817.4,2014,Action,Warner Bros. Interactive Entertainment,2.33,2.65,0.07,0.8200000000000001,5.870000000000001,84,13.32,60.67,1.52,22.63,1.85,0.65,5.06,0.26,3.64,0.78,27.79,0.39,50.78,9.09,1.56,33.78,27.28,13.81,21.18,3.95
midnight club 3: dub edition,32.0,53.0,Rockstar San Diego,"playstation-2, xbox, psp",3.0,1560.5,2005,Racing,Take-Two Interactive,2.26,1.32,0.0,0.8200000000000001,4.4,84,7.59,64.14,2.11,22.78,3.38,0.0,22.14,0.71,10.71,0.0,22.14,2.86,27.86,12.14,1.43,24.23,28.19,11.67,24.67,11.23
midnight club 3: dub edition remix,186.0,19.0,Rockstar San Diego,"playstation-2, xbox",2.0,4639.0,2006,Racing,Take-Two Interactive,1.12,0.08,0.0,0.17,1.37,85,7.59,64.14,2.11,22.78,3.38,0.0,22.14,0.71,10.71,0.0,22.14,2.86,27.86,12.14,1.43,24.23,28.19,11.67,24.67,11.23
midnight club ii,78.0,41.0,Rockstar San Diego,"pc, playstation-2, xbox",3.0,2466.0,2003,Racing,Take-Two Interactive,1.67,0.35,0.0,0.26,2.28,85,6.94,52.08,0.69,34.72,5.56,0.0,10.96,0.0,12.33,1.37,27.4,2.74,24.66,8.22,12.33,21.38,26.97,9.87,26.32,15.46
midnight club: la remix,46.0,26.0,Rockstar London,psp,1.0,2098.0,2008,Racing,Take-Two Interactive,0.52,0.28,0.0,0.19,0.99,79,3.88,71.84,0.97,16.5,6.8,0.0,14.75,0.0,4.92,0.0,21.31,8.2,40.98,9.84,0.0,17.78,22.59,8.89,31.48,19.26
midnight club: los angeles,125.0,66.0,Rockstar San Diego,"playstation-3, xbox-360",2.0,652.5,2008,Racing,Take-Two Interactive,3.23,1.0,0.06,0.51,4.8,81,9.16,58.12,2.09,27.49,3.14,0.56,16.76,0.0,11.73,1.12,16.76,1.68,37.99,11.17,2.23,21.4,15.7,14.15,31.99,16.77
midtown madness 3,20.0,41.0,Digital Illusions,xbox,1.0,5826.0,2003,Racing,Microsoft,0.23,0.07,0.0,0.01,0.31,76,13.56,69.49,3.39,13.56,0.0,0.0,4.0,0.0,8.0,8.0,48.0,0.0,24.0,0.0,8.0,27.68,15.18,13.39,27.68,16.07
midway arcade treasures,0.0,22.0,Midway,"playstation-2, xbox, gamecube",3.0,4766.0,2003,Misc,Midway Games,1.18,0.67,0.0,0.2,2.0500000000000003,74,7.69,56.92,1.54,32.31,1.54,0.0,16.0,4.0,4.0,0.0,20.0,8.0,44.0,0.0,4.0,22.67,6.4,10.47,38.37,22.09
midway arcade treasures 2,5.0,38.0,Backbone Entertainment,"playstation-2, xbox, gamecube",3.0,5770.67,2004,Misc,Midway Games,0.7,0.34,0.0,0.0999999999999999,1.14,74,6.02,62.65,2.41,25.3,3.61,2.7,18.92,2.7,0.0,0.0,24.32,16.22,27.03,2.7,5.41,25.27,9.89,9.89,39.01,15.93
midway arcade treasures 3,0.0,29.0,Digital Eclipse,"xbox, gamecube",2.0,10712.0,2005,Misc,Midway Games,0.19,0.09,0.0,0.02,0.3,68,4.0,82.0,2.0,10.0,2.0,4.35,8.7,0.0,13.04,0.0,21.74,0.0,34.78,4.35,13.04,23.08,9.89,7.69,39.56,19.78
midway arcade treasures: extended play,4.0,24.0,Digital Eclipse,psp,1.0,6826.0,2005,Misc,Midway Games,0.21,0.01,0.0,0.02,0.24,63,5.26,65.79,0.0,23.68,5.26,6.67,6.67,0.0,13.33,6.67,13.33,6.67,33.33,6.67,6.67,20.99,3.7,7.41,37.04,30.86
midway's greatest arcade hits,5.0,9.0,Midway,game-boy-advance,1.0,6669.0,2001,Misc,Midway Games,0.18,0.07,0.0,0.0,0.25,48,25.0,37.5,0.0,25.0,12.5,0.0,0.0,7.69,30.77,30.77,0.0,7.69,0.0,0.0,23.08,19.51,12.2,9.76,34.15,24.39
might & magic x: legacy,343.0,44.0,Limbic Entertainment,pc,1.0,14097.0,2014,Role-Playing,Ubisoft,0.0,0.03,0.0,0.0,0.03,71,4.05,55.41,1.35,35.14,4.05,0.0,21.88,0.0,0.0,0.0,15.63,0.0,31.25,31.25,0.0,32.58,10.11,13.48,32.58,11.24
might & magic: clash of heroes,49.0,39.0,Capy Games,"playstation-3, xbox-360, pc, ds",4.0,7809.0,2009,Role-Playing,Ubisoft,0.16,0.02,0.0,0.01,0.19,86,2.78,63.89,0.69,31.25,1.39,1.11,12.22,0.0,11.11,0.0,34.44,2.22,33.33,3.33,2.22,25.53,27.3,8.87,19.15,19.15
mighty no. 9,378.0,65.0,Inti Creates,pc,1.0,15157.0,2016,Platform,Deep Silver,0.06,0.01,0.0,0.01,0.0799999999999999,52,3.03,20.71,4.55,55.05,16.67,3.23,3.23,4.03,17.74,4.84,24.19,16.13,10.48,0.81,15.32,41.42,13.81,7.11,28.03,9.62
mind zero,55.0,13.0,Zerodiv,playstation-vita,1.0,8835.0,2013,Role-Playing,GungHo,0.08,0.0,0.04,0.02,0.1399999999999999,59,7.22,63.89,0.56,25.56,2.78,0.0,13.51,0.0,2.7,0.0,5.41,1.35,39.19,37.84,0.0,25.73,8.71,17.01,39.83,8.71
mindjack,122.0,42.0,FeelPlus,"playstation-3, xbox-360",2.0,9466.5,2011,Shooter,Square,0.14,0.1,0.0,0.04,0.28,43,13.79,68.97,6.9,10.34,0.0,0.0,0.0,0.0,46.15,0.0,15.38,0.0,7.69,0.0,30.77,21.74,10.14,5.8,33.33,28.99
minecraft,8386.0,33.0,Mojang AB,"playstation-3, xbox-360, playstation-4, xbox-one, pc, wii-u, nintendo-switch, 3ds, playstation-vita",9.0,1069.0,2013,Misc,Microsoft,10.82,8.85,1.15,2.93,23.75,93,15.74,66.57,6.63,9.98,1.08,1.17,77.9,0.49,2.93,0.68,2.96,1.07,5.44,5.21,2.15,23.33,27.25,12.42,27.07,9.92
mini ninjas,33.0,44.0,Io Interactive,"wii, playstation-3, xbox-360, pc, ds",5.0,7417.4,2009,Action,Eidos Interactive,0.6000000000000001,0.64,0.0,0.1699999999999999,1.41,73,47.9,40.34,7.56,3.36,0.84,0.0,2.78,1.39,40.28,0.0,27.78,4.17,4.17,1.39,18.06,24.45,31.44,7.42,20.09,16.59
minority report: everybody runs,13.0,26.0,Treyarch,playstation-2,1.0,10034.25,2002,Action,Activision,0.38,0.1999999999999999,0.0,0.05,0.63,50,4.0,52.0,0.0,36.0,8.0,0.0,0.0,0.0,31.25,0.0,43.75,0.0,6.25,0.0,18.75,47.83,15.22,4.35,8.7,23.91
mirror's edge,411.0,82.0,EA DICE,"playstation-3, xbox-360, pc",3.0,5411.0,2008,Platform,Electronic Arts,0.8200000000000001,1.15,0.03,0.36,2.36,79,5.84,57.26,0.71,33.76,2.42,0.44,1.54,0.0,36.84,0.44,17.54,8.55,7.24,0.44,26.97,50.03,11.52,7.23,14.91,16.31
mirror's edge catalyst,814.0,52.0,EA DICE,"playstation-4, xbox-one, pc",3.0,9209.0,2016,Platform,Electronic Arts,0.19,0.22,0.02,0.09,0.52,69,14.04,77.53,1.12,7.3,0.0,0.86,1.72,0.86,21.55,0.0,50.0,0.86,14.66,0.86,8.62,54.38,16.59,7.83,15.67,5.53
mister mosquito,17.0,23.0,Zoom,playstation-2,1.0,6218.0,2001,Shooter,Eidos Interactive,0.05,0.04,0.17,0.01,0.27,65,5.56,69.44,1.39,18.06,5.56,0.0,2.86,5.71,11.43,8.57,5.71,28.57,2.86,0.0,34.29,24.36,11.54,16.67,23.08,24.36
mlb,5.0,26.0,989 Sports,psp,1.0,6790.0,2005,Sports,Sony,0.23,0.0,0.0,0.02,0.25,80,33.33,33.33,0.0,8.33,25.0,0.0,20.0,0.0,30.0,0.0,10.0,0.0,0.0,30.0,10.0,21.43,35.71,7.14,14.29,21.43
mlb 08: the show,16.0,33.0,SCEA San Diego Studios,"playstation-3, psp",2.0,4367.33,2008,Sports,Sony,1.29,0.01,0.0,0.13,1.4300000000000002,85,19.35,51.61,0.0,19.35,9.68,0.0,56.25,0.0,0.0,0.0,12.5,0.0,12.5,18.75,0.0,15.35,11.2,2.07,47.72,23.65
mlb 09: the show,20.0,27.0,SCEA San Diego Studios,"playstation-3, playstation-2",2.0,4967.67,2009,Sports,Sony,1.06,0.13,0.0,0.11,1.3,90,8.0,64.0,2.0,18.0,8.0,0.0,53.85,11.54,0.0,0.0,11.54,0.0,19.23,3.85,0.0,14.47,6.29,1.57,46.86,30.82
mlb 10: the show,55.0,33.0,SCEA,"playstation-3, psp",2.0,5040.67,2010,Sports,Sony,1.05,0.16,0.0,0.12,1.33,91,5.0,58.75,1.25,30.0,5.0,0.0,44.44,0.0,0.0,0.0,11.11,2.78,19.44,13.89,8.33,20.78,7.84,4.31,41.18,25.88
mlb 11: the show,89.0,30.0,SCEA San Diego Studios,"playstation-3, playstation-2, psp",3.0,7170.0,2011,Sports,Sony,0.75,0.05,0.0,0.07,0.8700000000000001,90,4.3,58.06,1.08,35.48,1.08,2.17,52.17,0.0,2.17,2.17,13.04,0.0,19.57,4.35,4.35,25.91,11.92,7.25,36.79,18.13
mlb 12: the show,71.0,23.0,SCEA San Diego Studios,"playstation-3, playstation-vita",2.0,4921.5,2012,Sports,Sony,1.04,0.0,0.0,0.08,1.12,87,5.88,52.94,1.68,35.29,4.2,2.08,37.5,4.17,6.25,0.0,10.42,4.17,20.83,12.5,2.08,28.67,14.0,11.33,39.33,6.67
mlb 13: the show,120.0,36.0,SCEA San Diego Studios,"playstation-3, playstation-vita",2.0,6183.0,2013,Sports,Sony,0.77,0.0,0.0,0.07,0.8400000000000001,87,3.7,69.14,0.0,27.16,0.0,2.78,44.44,0.0,5.56,2.78,16.67,0.0,16.67,11.11,0.0,25.0,14.17,10.0,43.33,7.5
mlb 14: the show,76.0,26.0,SCEA San Diego Studios,"playstation-3, playstation-4, playstation-vita",3.0,5788.0,2014,Sports,Sony,1.04,0.0,0.0,0.13,1.17,81,5.19,69.63,1.48,22.96,0.74,4.69,73.44,0.0,1.56,0.0,4.69,1.56,9.38,3.13,1.56,26.38,15.34,14.72,40.49,3.07
mlb 15: the show,200.0,44.0,SCEA San Diego Studios,"playstation-4, playstation-vita",2.0,7095.0,2015,Sports,Sony,1.0,0.09,0.0,0.25,1.34,80,5.77,70.19,2.88,21.15,0.0,5.88,76.47,0.0,0.0,0.0,0.0,0.0,5.88,7.84,3.92,28.47,13.87,8.76,43.07,5.84
mlb 2005,0.0,36.0,989 Sports,playstation,1.0,2299.0,2004,Sports,Sony,0.44,0.35,0.0,0.12,0.91,78,0.0,60.0,0.0,33.33,6.67,0.0,33.33,0.0,0.0,0.0,41.67,0.0,8.33,16.67,0.0,28.57,10.71,10.71,28.57,21.43
mlb power pros,9.0,12.0,Konami,"wii, playstation-2",2.0,8059.0,2007,Sports,Konami Digital Entertainment,0.23,0.0,0.15,0.02,0.4,83,28.57,57.14,10.71,3.57,0.0,0.0,36.84,0.0,5.26,5.26,21.05,5.26,5.26,10.53,10.53,37.18,11.54,3.85,32.05,15.38
mlb power pros 2008,13.0,16.0,Konami,"wii, playstation-2",2.0,10273.0,2008,Sports,Konami Digital Entertainment,0.22,0.04,0.06,0.02,0.34,79,9.8,52.94,33.33,3.92,0.0,0.0,45.71,5.71,5.71,5.71,8.57,17.14,0.0,2.86,8.57,35.09,10.53,1.75,33.33,19.3
mobile suit gundam seed: never ending tomorrow,4.0,16.0,Bec,xbox-360,1.0,12318.0,2004,Shooter,Namco Bandai Games,0.03,0.02,0.0,0.01,0.06,45,10.26,71.79,2.56,15.38,0.0,0.0,6.45,0.0,12.9,0.0,29.03,3.23,32.26,0.0,16.13,40.0,28.24,0.0,16.47,15.29
mobile suit gundam: crossfire,23.0,31.0,Bec,playstation-3,1.0,7527.0,2006,Simulation,Namco Bandai Games,0.06,0.0,0.14,0.01,0.21,33,9.38,30.21,0.0,54.17,6.25,0.0,10.0,2.0,18.0,2.0,28.0,4.0,22.0,2.0,12.0,28.57,19.05,7.79,21.21,23.38
mobile suit gundam: encounters in space,13.0,10.0,Bec,playstation-2,1.0,2853.0,2003,Simulation,Namco Bandai Games,0.05,0.04,0.61,0.01,0.71,66,4.41,67.65,1.47,20.59,5.88,0.0,4.76,0.0,11.9,0.0,14.29,2.38,50.0,0.0,16.67,37.72,28.74,4.19,19.16,10.18
mobile suit gundam: federation vs. zeon,18.0,15.0,Capcom,playstation-2,1.0,1801.0,2001,Simulation,Atari,0.12,0.1,0.88,0.03,1.13,73,8.0,73.0,0.0,17.0,2.0,0.0,12.96,3.7,14.81,0.0,20.37,3.7,20.37,16.67,7.41,27.7,33.8,7.98,16.43,14.08
mobile suit gundam: gundam vs. zeta gundam,11.0,16.0,Capcom,xbox-360,1.0,12546.0,2004,Shooter,Namco Bandai Games,0.03,0.02,0.0,0.01,0.06,57,4.76,63.49,0.0,31.75,0.0,0.0,28.57,2.38,7.14,0.0,16.67,4.76,23.81,16.67,0.0,35.25,36.69,2.88,13.67,11.51
mobile suit gundam: zeonic front,10.0,12.0,Bec,playstation-2,1.0,4544.0,2001,Simulation,Namco Bandai Games,0.09,0.07,0.25,0.02,0.43,71,4.0,10.0,2.0,74.0,10.0,3.33,13.33,0.0,10.0,0.0,13.33,6.67,40.0,10.0,3.33,28.89,27.41,5.93,17.78,20.0
modnation racers,172.0,85.0,United Front Games,"playstation-3, psp",2.0,2753.0,2010,Racing,Sony,0.61,0.6799999999999999,0.08,0.3,1.6700000000000002,82,11.24,55.33,3.55,27.22,2.66,0.71,15.71,1.43,21.43,1.43,20.71,7.86,13.57,7.14,10.0,21.27,9.67,16.57,30.94,21.55
modnation racers: road trip,77.0,51.0,SCEA,playstation-vita,1.0,5431.0,2012,Racing,Sony,0.17,0.12,0.0,0.05,0.34,62,10.53,65.26,5.26,16.84,2.11,0.0,0.0,10.0,13.33,6.67,26.67,0.0,20.0,10.0,13.33,18.35,5.7,22.15,32.28,21.52
monopoly streets,16.0,18.0,Electronic Arts,"wii, playstation-3, xbox-360",3.0,4531.0,2010,Misc,Electronic Arts,0.56,0.72,0.0,0.18,1.46,66,22.45,55.1,12.24,8.16,2.04,0.0,9.09,4.55,9.09,18.18,22.73,9.09,18.18,0.0,9.09,30.77,15.38,15.38,24.36,14.1
monster 4x4: world circuit,5.0,11.0,Ubisoft,"wii, xbox",2.0,2348.0,2006,Racing,Ubisoft,0.81,0.0,0.01,0.07,0.8900000000000001,47,44.0,4.0,44.0,8.0,0.0,0.0,0.0,0.0,15.38,0.0,38.46,0.0,23.08,0.0,23.08,20.0,10.0,14.0,20.0,36.0
monster house,10.0,27.0,Artificial Mind and Movement,"playstation-2, gamecube",2.0,9532.75,2006,Adventure,THQ,0.38,0.11,0.0,0.03,0.52,59,6.45,38.71,3.23,29.03,22.58,0.0,0.0,13.64,27.27,13.64,4.55,18.18,0.0,0.0,22.73,48.78,4.88,2.44,21.95,21.95
monster hunter,36.0,37.0,Capcom,playstation-2,1.0,3999.0,2004,Role-Playing,Capcom,0.11,0.08,0.28,0.03,0.5,68,1.22,17.48,0.41,63.82,17.07,0.0,68.35,0.0,2.16,0.72,5.76,0.0,10.79,10.79,1.44,21.93,23.25,11.53,25.33,17.96
monster hunter 4 ultimate,452.0,80.0,Capcom,3ds,1.0,309.0,2014,Role-Playing,Nintendo,0.67,0.49,2.62,0.11,3.89,86,1.15,11.39,1.1,39.17,47.19,0.5,94.8,0.29,0.47,0.23,0.44,0.23,1.17,1.49,0.38,42.86,17.05,19.89,17.84,2.37
monster hunter freedom,27.0,34.0,Capcom,psp,1.0,1451.0,2005,Role-Playing,Capcom,0.24,0.04,1.03,0.04,1.35,71,1.82,17.92,0.78,58.96,20.52,0.91,74.09,0.91,2.27,1.36,4.09,0.45,6.36,8.64,0.91,19.86,16.12,10.44,35.87,17.71
monster hunter freedom 2,48.0,38.0,Capcom,psp,1.0,2278.5,2007,Role-Playing,Capcom,0.37,0.27,2.25,0.18,3.0700000000000003,72,2.13,21.51,0.47,58.87,17.02,0.38,78.33,0.38,0.76,0.76,3.8,0.76,4.56,9.89,0.38,13.94,17.35,4.54,45.64,18.53
monster hunter freedom unite,160.0,48.0,Capcom,psp,1.0,162.0,2008,Role-Playing,Capcom,0.47,0.57,4.13,0.34,5.51,81,0.51,13.55,0.46,64.29,21.19,0.66,86.25,0.38,0.85,0.56,1.51,0.66,3.58,5.18,0.38,19.06,14.33,13.18,37.28,16.15
monster hunter tri,182.0,70.0,Capcom,wii,1.0,1369.67,2011,Role-Playing,Nintendo,1.39,0.8899999999999999,3.23,0.22,5.73,84,1.75,28.66,0.48,61.15,7.96,0.14,78.12,0.28,1.8,0.14,2.91,0.0,8.03,7.62,0.97,20.93,14.25,9.53,32.82,22.48
monster jam,6.0,9.0,Torus Games,"xbox-360, pc",2.0,9698.8,2007,Racing,Activision,0.59,0.09,0.0,0.07,0.75,43,39.13,34.78,17.39,4.35,4.35,0.0,14.29,0.0,21.43,0.0,28.57,0.0,28.57,0.0,7.14,30.77,15.38,5.13,35.9,12.82
monster jam: maximum destruction,4.0,11.0,Ubisoft,playstation-2,1.0,9006.67,2002,Racing,Ubisoft,0.43,0.29,0.0,0.08,0.7999999999999999,47,22.73,63.64,0.0,9.09,4.55,0.0,7.69,0.0,7.69,0.0,30.77,15.38,30.77,0.0,7.69,34.29,11.43,5.71,31.43,17.14
monster lab,13.0,11.0,Backbone Entertainment,"wii, ds",2.0,8303.67,2008,Role-Playing,Eidos Interactive,0.45,0.07,0.0,0.04,0.56,73,12.5,43.75,6.25,25.0,12.5,0.0,8.33,0.0,25.0,0.0,16.67,8.33,25.0,0.0,16.67,20.0,10.0,12.0,30.0,28.0
monster rancher 3,5.0,13.0,Tecmo,playstation-2,1.0,5187.0,2001,Simulation,Tecmo Koei,0.11,0.09,0.14,0.03,0.37,77,19.44,58.33,4.17,16.67,1.39,0.0,22.86,0.0,5.71,0.0,8.57,0.0,31.43,22.86,8.57,27.95,17.39,13.66,28.57,12.42
monster rancher 4,12.0,21.0,Tecmo,playstation-2,1.0,5370.0,2003,Simulation,Tecmo Koei,0.08,0.06,0.19,0.02,0.35,77,14.91,61.4,0.88,22.81,0.0,0.0,22.58,0.0,8.06,0.0,6.45,1.61,41.94,19.35,0.0,33.94,14.68,17.89,25.23,8.26
monster rancher evo,5.0,16.0,Tecmo,playstation-2,1.0,10578.0,2005,Role-Playing,Tecmo Koei,0.02,0.02,0.05,0.01,0.0999999999999999,58,9.8,56.86,3.92,25.49,3.92,0.0,12.12,0.0,6.06,0.0,21.21,3.03,48.48,6.06,3.03,26.85,13.89,10.19,21.3,27.78
monster tale,27.0,15.0,DreamRift,wii,1.0,12203.0,2011,Platform,Majesco,0.06,0.0,0.0,0.0,0.06,79,22.5,66.67,0.83,10.0,0.0,0.0,0.0,0.0,44.44,1.39,26.39,2.78,1.39,0.0,23.61,36.46,19.27,16.15,15.63,12.5
mortal kombat vs. dc universe,118.0,61.0,Midway,"playstation-3, xbox-360",2.0,872.0,2008,Fighting,Midway Games,3.01,0.54,0.0,0.38,3.93,72,14.47,56.33,3.88,22.48,2.84,2.08,3.33,2.5,27.5,7.08,14.17,14.17,4.58,1.25,23.33,44.71,12.9,5.5,19.03,17.86
mortal kombat x,1326.0,81.0,NetherRealm Studios,"playstation-4, xbox-one, pc",3.0,5008.33,2015,Fighting,Warner Bros. Interactive Entertainment,2.48,1.01,0.0,0.6,4.09,83,3.97,71.51,1.35,20.63,2.54,1.56,18.59,0.48,12.23,1.32,17.15,6.0,30.1,5.04,7.55,52.24,18.36,8.14,18.43,2.83
